sigla_uf,codigo_cbo_4,total_vinculos_ativos
AL,842110,4
AL,910905,16
AL,215220,2
AL,511110,7
AL,913105,30
AL,612305,1
AL,211115,5
AL,911135,6
AL,351730,5
AL,812105,2
AL,371305,3
AL,723205,5
AL,114205,4
AL,622515,4
AL,141720,14
AL,777205,4
AL,411055,8
AL,833110,20
AL,513110,14
AL,782105,41
AL,915205,4
AL,761425,6
AL,142710,10
AL,324215,9
AL,515115,18
AL,724130,24
AL,251105,2
AL,212215,6
AL,224115,16
AL,841705,2
AL,833115,22
AL,724105,8
AL,752230,9
AL,314810,4
AL,791105,9
AL,731310,2
AL,201105,5
AL,223915,4
AL,516315,8
AL,111250,10
AL,225136,7
AL,262420,14
AL,373230,4
AL,841110,1
AL,715530,7
AL,262215,3
AL,953110,1
AL,10110,18
AL,710225,5
AL,721115,3
AL,613115,5
AL,202120,3
AL,141805,1
AL,721415,11
AL,214515,2
AL,225118,1
AL,254415,4
AL,822110,2
AL,623210,9
AL,613305,2
AL,752420,1
AL,781305,1
AL,742110,1
AL,513320,1
AL,732135,1
AL,213215,1
AL,375125,1
AL,372110,3
AL,214415,1
AL,374415,1
AL,521125,12106
AL,521110,34494
AL,422310,19254
AL,234616,701
AL,233135,1207
AL,20305,218
AL,122205,7
AL,142410,62
AL,252205,288
AL,225105,179
AL,841805,441
AL,515225,65
AL,231310,240
AL,342315,201
AL,848510,2457
AL,420105,358
AL,354125,2665
AL,783210,1520
AL,623110,2437
AL,782310,4089
AL,516210,884
AL,517415,1213
AL,232155,253
AL,322415,1294
AL,782110,117
AL,914425,497
AL,313310,634
AL,911205,543
AL,342535,183
AL,516220,736
AL,841745,82
AL,782725,35
AL,761410,25
AL,848520,451
AL,354205,799
AL,519940,570
AL,821215,120
AL,413115,942
AL,848515,88
AL,725105,161
AL,732140,143
AL,422330,85
AL,131110,12
AL,510110,105
AL,622620,78
AL,911110,106
AL,766230,58
AL,841305,119
AL,261715,155
AL,813115,190
AL,715305,705
AL,910205,75
AL,919110,235
AL,862510,5
AL,510135,310
AL,223305,449
AL,142210,465
AL,313120,353
AL,832125,37
AL,373135,16
AL,141605,114
AL,142355,11
AL,212305,26
AL,723315,337
AL,214125,89
AL,820210,34
AL,813125,235
AL,223280,54
AL,820205,36
AL,413205,415
AL,715130,415
AL,342305,152
AL,21205,2397
AL,517230,264
AL,141305,126
AL,762315,13
AL,131115,42
AL,252530,18
AL,234705,23
AL,214910,34
AL,234810,69
AL,354135,229
AL,519310,31
AL,516305,131
AL,342110,61
AL,510310,312
AL,131120,85
AL,317120,57
AL,612320,2
AL,202105,54
AL,724515,24
AL,516110,177
AL,841810,159
AL,914105,48
AL,342105,24
AL,225124,111
AL,311710,105
AL,351105,258
AL,353235,47
AL,374425,4
AL,720110,73
AL,123205,47
AL,914410,24
AL,766225,24
AL,823245,7
AL,821440,37
AL,239215,53
AL,954125,66
AL,514230,96
AL,841416,37
AL,711330,40
AL,223520,30
AL,262610,10
AL,375110,86
AL,725205,85
AL,711115,21
AL,772105,26
AL,214260,7
AL,324135,8
AL,782415,17
AL,376305,3
AL,312310,5
AL,731115,17
AL,373140,18
AL,620110,61
AL,523120,64
AL,511405,48
AL,261130,12
AL,214705,13
AL,954210,7
AL,223630,26
AL,142125,16
AL,915105,16
AL,716520,4
AL,225150,12
AL,519215,26
AL,313320,20
AL,848205,9
AL,722215,10
AL,716510,4
AL,724225,24
AL,862310,4
AL,513310,1
AL,225210,3
AL,642010,36
AL,720115,3
AL,375115,37
AL,750205,1
AL,752205,16
AL,766325,5
AL,311205,8
AL,725005,17
AL,313305,43
AL,241015,3
AL,860105,6
AL,262210,1
AL,215305,23
AL,782625,1
AL,341120,11
AL,242220,12
AL,341210,10
AL,630110,14
AL,775115,4
AL,318205,9
AL,342605,1
AL,811505,7
AL,630105,4
AL,212205,6
AL,791135,6
AL,324105,11
AL,766420,5
AL,318010,9
AL,122105,2
AL,123705,6
AL,323105,2
AL,225175,14
AL,513510,4
AL,773420,4
AL,422215,2
AL,791130,11
AL,515220,6
AL,311605,2
AL,351710,4
AL,111215,2
AL,318815,1
AL,841105,7
AL,261420,3
AL,424205,1
AL,142360,3
AL,783235,1
AL,201225,1
AL,322425,6
AL,122510,2
AL,122735,3
AL,241340,1
AL,322255,2
AL,731105,3
AL,519325,3
AL,225109,1
AL,761230,2
AL,524315,1
AL,720125,1
AL,122705,1
AL,771120,1
AL,241025,1
AL,415115,1
AL,324130,3
AL,821110,1
AL,142140,1
AL,721110,2
AL,211120,1
AL,411005,25029
AL,782510,15354
AL,517310,1770
AL,811005,428
AL,234505,3092
AL,225125,5115
AL,142105,5367
AL,242210,29
AL,232120,167
AL,784110,282
AL,516120,244
AL,253405,190
AL,374110,53
AL,773120,46
AL,521135,5060
AL,724440,654
AL,142320,1360
AL,424125,34
AL,515105,6073
AL,516205,366
AL,261425,256
AL,514120,2484
AL,231330,191
AL,333105,679
AL,391130,142
AL,763010,220
AL,262410,388
AL,519320,169
AL,391205,554
AL,317105,38
AL,224105,192
AL,141410,332
AL,510130,168
AL,783110,65
AL,515315,87
AL,515215,575
AL,641005,780
AL,622715,110
AL,410240,411
AL,770110,57
AL,142115,599
AL,811110,65
AL,414115,188
AL,312320,418
AL,377110,434
AL,142330,532
AL,314310,21
AL,261205,169
AL,225170,236
AL,214215,57
AL,519930,26
AL,741105,43
AL,724325,59
AL,313115,198
AL,919315,13
AL,420125,256
AL,515310,114
AL,322605,106
AL,423115,16
AL,411040,23
AL,622425,4
AL,223815,5
AL,214280,16
AL,213210,4
AL,710120,20
AL,300305,108
AL,122620,16
AL,861205,58
AL,520105,211
AL,214505,32
AL,513225,6
AL,519205,34
AL,516105,15
AL,715515,14
AL,313415,58
AL,510115,130
AL,223293,33
AL,223224,3
AL,623005,15
AL,251305,19
AL,623215,25
AL,253140,33
AL,372205,57
AL,325110,58
AL,320110,6
AL,253120,22
AL,214005,53
AL,312305,17
AL,254310,21
AL,833120,23
AL,519305,146
AL,316305,5
AL,731150,36
AL,760305,37
AL,721105,67
AL,342405,32
AL,715720,51
AL,263115,34
AL,371210,9
AL,214920,13
AL,515135,81
AL,351115,12
AL,262125,12
AL,752210,37
AL,841468,20
AL,768320,9
AL,123310,14
AL,141525,16
AL,223228,16
AL,241215,21
AL,752225,3
AL,811410,26
AL,233205,2
AL,318510,64
AL,811635,3
AL,612420,6
AL,234770,12
AL,141520,8
AL,823320,67
AL,841484,17
AL,716210,6
AL,376245,5
AL,223240,12
AL,771110,16
AL,732115,19
AL,253130,3
AL,342210,2
AL,752305,2
AL,954115,5
AL,261415,5
AL,225235,4
AL,324125,9
AL,214110,12
AL,253205,5
AL,214805,10
AL,214745,10
AL,214935,15
AL,233110,4
AL,623205,5
AL,823330,5
AL,915115,13
AL,261520,2
AL,632115,3
AL,141815,1
AL,763120,5
AL,742105,3
AL,223236,6
AL,721410,5
AL,214325,4
AL,752410,1
AL,234310,7
AL,765240,14
AL,328105,5
AL,211205,4
AL,716515,3
AL,813130,6
AL,234612,2
AL,725030,6
AL,322250,4
AL,214730,1
AL,395110,6
AL,225350,1
AL,214735,2
AL,322105,1
AL,241325,1
AL,820105,2
AL,761250,3
AL,821210,1
AL,234660,1
AL,915110,1
AL,314620,1
AL,214340,1
AL,516410,1
AL,841310,629
AL,710205,2505
AL,514320,35562
AL,334115,1497
AL,322205,15130
AL,517420,7728
AL,314610,8
AL,252210,1395
AL,225250,152
AL,517210,212
AL,21110,2591
AL,131210,246
AL,414125,2486
AL,715405,728
AL,224120,517
AL,715315,989
AL,331305,81
AL,414210,730
AL,421115,69
AL,413110,2182
AL,411030,1360
AL,517425,2247
AL,413210,380
AL,512105,618
AL,622020,1819
AL,515120,823
AL,621005,3255
AL,421310,212
AL,253110,95
AL,715125,1087
AL,715715,44
AL,212420,403
AL,992210,173
AL,623115,143
AL,422305,250
AL,410225,91
AL,414120,465
AL,513415,1389
AL,514330,134
AL,841408,264
AL,641015,3209
AL,351715,65
AL,513220,128
AL,731320,324
AL,773325,64
AL,862120,451
AL,725415,27
AL,782405,1886
AL,782205,182
AL,141510,589
AL,322230,4232
AL,620115,27
AL,241040,332
AL,410215,76
AL,711205,171
AL,950105,292
AL,715140,85
AL,223430,3
AL,223232,106
AL,223510,117
AL,21210,3160
AL,391210,417
AL,214245,11
AL,131315,22
AL,818105,213
AL,224125,64
AL,214305,124
AL,322420,170
AL,721325,98
AL,391120,40
AL,424210,71
AL,234668,124
AL,242235,140
AL,421120,91
AL,224140,149
AL,424105,81
AL,741110,51
AL,740105,8
AL,516310,102
AL,422335,209
AL,239225,16
AL,321110,148
AL,318105,32
AL,223268,15
AL,711325,96
AL,225120,69
AL,122520,13
AL,351315,15
AL,513105,9
AL,711215,10
AL,311410,236
AL,782505,66
AL,513410,31
AL,142340,38
AL,730105,65
AL,254205,5
AL,215120,20
AL,841456,142
AL,717005,36
AL,764210,9
AL,811115,3
AL,142415,75
AL,514105,9
AL,791120,19
AL,412105,54
AL,313125,24
AL,823250,19
AL,224130,14
AL,782730,28
AL,142535,16
AL,351815,30
AL,234120,20
AL,234105,2
AL,512110,10
AL,252505,10
AL,721405,15
AL,223625,21
AL,811430,21
AL,422125,6
AL,623120,14
AL,352320,3
AL,141810,9
AL,717015,27
AL,725305,9
AL,513325,1
AL,811320,16
AL,234515,24
AL,725420,7
AL,317115,15
AL,517325,25
AL,524310,1
AL,911320,6
AL,314210,4
AL,424115,9
AL,782710,12
AL,612110,4
AL,720210,2
AL,375130,3
AL,111505,7
AL,122610,2
AL,622115,1
AL,373145,4
AL,234425,1
AL,821225,8
AL,831105,4
AL,761415,2
AL,234445,1
AL,760120,1
AL,374105,9
AL,725020,6
AL,225203,3
AL,225280,7
AL,716315,2
AL,225160,2
AL,511115,2
AL,760115,1
AL,643005,3
AL,214370,5
AL,782735,4
AL,234745,3
AL,351810,1
AL,225335,1
AL,311405,2
AL,777110,1
AL,203215,3
AL,765110,1
AL,772110,2
AL,622405,3
AL,232160,1
AL,841610,1
AL,261910,1
AL,214350,1
AL,731130,1
AL,953105,1
AL,712230,1
AL,822105,1
AL,225330,1
AL,318420,1
AL,231205,22741
AL,354120,1205
AL,414140,4565
AL,231210,12144
AL,262830,124
AL,234624,371
AL,413225,2674
AL,111410,14220
AL,517225,1639
AL,241220,111
AL,141110,2
AL,252305,2846
AL,351305,408
AL,414105,4143
AL,514215,3825
AL,914405,3250
AL,953115,514
AL,322130,257
AL,142335,525
AL,141415,1975
AL,521105,3410
AL,414110,1694
AL,782220,1550
AL,999999,834
AL,519915,87
AL,332105,824
AL,515210,334
AL,622005,87
AL,716525,242
AL,725010,148
AL,212410,300
AL,751125,10
AL,782120,13
AL,311715,68
AL,414215,2163
AL,724205,890
AL,142405,220
AL,511210,98
AL,325015,7
AL,254420,37
AL,321205,4
AL,324115,834
AL,351905,83
AL,513430,588
AL,231325,447
AL,811745,252
AL,724510,85
AL,766320,34
AL,766125,39
AL,783220,309
AL,214205,965
AL,711120,74
AL,862140,102
AL,271105,497
AL,517320,53
AL,766215,64
AL,862155,85
AL,821105,22
AL,862160,28
AL,515140,1629
AL,261805,108
AL,232135,123
AL,768625,17
AL,318610,16
AL,261135,35
AL,313315,180
AL,241035,28
AL,910105,282
AL,214420,42
AL,314840,13
AL,391230,64
AL,221105,158
AL,424110,10
AL,313205,147
AL,312205,113
AL,513215,73
AL,215130,8
AL,511215,200
AL,131205,69
AL,20205,295
AL,142515,31
AL,322430,28
AL,724310,156
AL,234915,67
AL,252725,68
AL,716105,69
AL,354815,106
AL,811305,36
AL,311110,40
AL,914305,52
AL,372115,73
AL,720145,13
AL,415125,20
AL,763015,103
AL,214270,68
AL,354305,42
AL,763310,58
AL,374125,37
AL,234320,2
AL,214010,22
AL,322245,17
AL,810105,46
AL,725225,30
AL,354415,19
AL,643025,11
AL,252605,35
AL,214360,12
AL,420130,8
AL,211220,9
AL,415215,50
AL,722105,27
AL,253410,11
AL,234664,8
AL,316120,3
AL,111120,27
AL,631305,11
AL,226310,3
AL,523125,11
AL,712220,42
AL,722315,11
AL,723220,3
AL,721320,5
AL,261210,13
AL,241210,18
AL,413220,4
AL,239435,15
AL,725505,70
AL,261730,35
AL,613005,3
AL,263105,16
AL,234652,8
AL,731110,16
AL,261710,1
AL,848110,6
AL,271110,13
AL,722220,2
AL,377230,5
AL,225255,10
AL,821415,1
AL,791140,1
AL,262115,5
AL,226305,7
AL,910110,31
AL,782810,6
AL,776430,7
AL,720215,29
AL,377105,5
AL,760125,5
AL,723225,6
AL,723125,10
AL,354805,8
AL,731330,13
AL,712110,3
AL,413230,5
AL,203510,5
AL,910120,1
AL,313405,4
AL,761005,5
AL,731120,2
AL,213105,4
AL,213150,4
AL,253305,6
AL,322135,3
AL,212425,7
AL,223655,10
AL,782620,4
AL,251110,2
AL,316105,3
AL,721205,3
AL,710210,5
AL,223845,1
AL,111225,1
AL,811750,5
AL,341105,2
AL,773105,2
AL,761815,1
AL,821220,2
AL,811810,1
AL,142365,1
AL,716605,5
AL,122115,2
AL,214240,2
AL,810305,2
AL,262325,1
AL,328110,1
AL,225148,1
AL,374215,1
AL,122615,2
AL,411010,57966
AL,784205,9376
AL,331205,15025
AL,514225,12744
AL,517330,13833
AL,331110,5973
AL,234520,1058
AL,111415,9475
AL,251510,1925
AL,517205,87
AL,823115,292
AL,422315,590
AL,862505,18
AL,782715,14
AL,421205,614
AL,516345,891
AL,331105,6831
AL,763125,240
AL,992225,1063
AL,783225,7514
AL,414135,934
AL,521130,3558
AL,765205,48
AL,771105,641
AL,352210,2116
AL,515305,1036
AL,223705,228
AL,231315,1207
AL,313215,430
AL,519925,172
AL,811770,414
AL,514110,359
AL,763210,518
AL,421110,17
AL,373105,114
AL,354130,444
AL,992115,500
AL,848310,770
AL,782515,1214
AL,251605,3185
AL,232140,208
AL,234620,56
AL,519115,88
AL,223905,466
AL,915305,57
AL,314405,62
AL,841315,113
AL,783205,160
AL,311105,287
AL,715135,400
AL,314110,286
AL,711210,1268
AL,313410,130
AL,373225,2
AL,715145,86
AL,515325,4077
AL,254405,138
AL,142505,36
AL,321105,448
AL,142315,223
AL,314410,258
AL,214105,127
AL,301115,23
AL,261120,62
AL,860115,191
AL,322225,108
AL,142525,6
AL,225115,10
AL,111330,30
AL,913120,184
AL,233120,8
AL,766310,48
AL,715705,72
AL,715535,151
AL,821305,22
AL,766315,522
AL,840120,25
AL,391145,71
AL,631325,20
AL,239210,198
AL,223530,67
AL,623305,172
AL,204105,113
AL,421305,109
AL,954120,18
AL,823210,7
AL,342120,24
AL,513115,149
AL,253225,56
AL,711245,18
AL,373220,23
AL,412115,6
AL,214905,85
AL,781705,58
AL,411015,62
AL,111345,55
AL,773205,10
AL,612120,7
AL,717025,25
AL,423110,7
AL,950110,76
AL,351110,69
AL,715420,9
AL,215115,5
AL,841115,88
AL,374420,98
AL,223560,56
AL,324110,11
AL,122505,6
AL,723310,72
AL,910210,83
AL,354210,112
AL,712105,8
AL,841320,32
AL,731315,40
AL,322110,8
AL,223570,7
AL,632015,22
AL,516605,3
AL,731140,17
AL,766220,10
AL,262105,24
AL,811330,9
AL,225195,4
AL,821330,1
AL,514305,18
AL,516320,16
AL,252310,25
AL,342310,49
AL,720135,19
AL,20105,41
AL,373130,27
AL,715725,8
AL,761240,7
AL,763325,15
AL,833205,2
AL,251120,11
AL,212430,3
AL,262825,8
AL,720155,17
AL,222105,8
AL,223248,6
AL,374120,7
AL,782315,10
AL,351510,20
AL,822120,3
AL,251220,3
AL,351910,2
AL,241315,9
AL,821335,2
AL,262705,6
AL,314615,8
AL,760505,3
AL,261610,5
AL,214810,9
AL,253220,12
AL,322125,2
AL,762210,4
AL,911115,8
AL,761260,4
AL,111255,14
AL,775110,1
AL,710115,12
AL,623410,4
AL,711225,4
AL,214530,2
AL,223830,1
AL,214230,3
AL,391220,4
AL,731180,10
AL,251550,2
AL,225139,4
AL,213415,3
AL,122725,4
AL,766210,3
AL,203020,2
AL,314715,1
AL,782210,1
AL,516130,3
AL,766105,2
AL,764120,1
AL,910125,4
AL,992215,2
AL,724215,1
AL,782125,3
AL,773335,1
AL,234210,3
AL,223440,1
AL,862110,1
AL,321305,2
AL,712225,1
AL,832110,1
AL,239405,2232
AL,622310,77
AL,422105,9416
AL,914420,183
AL,231105,3443
AL,371410,1452
AL,410105,6684
AL,241005,686
AL,352310,196
AL,222110,162
AL,351420,263
AL,223208,1340
AL,351425,516
AL,141205,650
AL,254105,369
AL,848305,1510
AL,352205,170
AL,334110,4745
AL,262405,31
AL,724110,1524
AL,234405,48
AL,623010,10
AL,761309,36
AL,765235,148
AL,783215,1318
AL,732110,192
AL,721210,135
AL,716610,1584
AL,523105,54
AL,712120,68
AL,782705,127
AL,731305,123
AL,992120,13
AL,763105,61
AL,821205,152
AL,715115,1085
AL,422120,1775
AL,513605,390
AL,951315,343
AL,318805,75
AL,516610,304
AL,239425,162
AL,411035,31
AL,511205,189
AL,620105,1151
AL,371110,7
AL,251210,3
AL,782130,140
AL,410235,239
AL,715410,84
AL,252720,20
AL,811715,25
AL,131320,294
AL,234510,836
AL,913115,358
AL,142510,35
AL,711230,263
AL,782320,175
AL,214405,59
AL,317110,404
AL,234410,57
AL,141830,2
AL,725705,231
AL,314115,162
AL,314305,26
AL,342115,125
AL,710215,47
AL,791115,14
AL,515320,286
AL,223415,44
AL,334105,303
AL,234632,20
AL,203015,1
AL,612005,25
AL,766205,141
AL,351705,6
AL,716535,3
AL,848105,20
AL,212320,18
AL,251525,27
AL,251540,60
AL,766235,21
AL,840110,41
AL,225127,6
AL,371310,11
AL,766250,25
AL,261140,30
AL,316325,28
AL,724505,3
AL,261410,12
AL,342610,28
AL,410230,52
AL,253210,18
AL,716615,24
AL,415130,58
AL,711315,44
AL,241335,29
AL,731165,23
AL,762205,3
AL,752110,9
AL,211110,34
AL,122405,21
AL,234910,2
AL,516340,33
AL,716310,6
AL,316110,7
AL,223525,43
AL,710105,15
AL,752235,27
AL,763005,2
AL,354505,9
AL,316320,19
AL,643010,15
AL,223535,7
AL,300105,27
AL,123605,18
AL,311305,8
AL,773510,16
AL,374145,14
AL,123805,15
AL,321210,9
AL,821405,57
AL,722325,15
AL,234905,22
AL,723215,19
AL,421315,4
AL,773415,3
AL,760605,14
AL,510205,44
AL,122110,1
AL,322240,4
AL,314845,3
AL,225151,5
AL,141105,19
AL,516140,6
AL,773355,6
AL,314125,26
AL,111340,5
AL,203515,2
AL,142120,24
AL,215150,1
AL,225310,5
AL,318115,8
AL,374155,8
AL,261820,3
AL,760405,2
AL,374205,5
AL,242410,10
AL,622015,20
AL,214255,9
AL,811415,8
AL,764105,3
AL,761205,1
AL,222120,5
AL,262620,26
AL,716205,1
AL,715605,5
AL,761105,1
AL,202115,1
AL,351610,3
AL,768705,7
AL,765315,5
AL,954305,10
AL,251230,6
AL,725210,3
AL,213315,2
AL,341250,1
AL,203305,2
AL,311520,6
AL,319105,2
AL,215140,1
AL,213425,1
AL,782805,4
AL,992220,4
AL,234805,1
AL,223555,1
AL,372105,2
AL,377125,1
AL,234815,1
AL,239445,1
AL,242225,1
AL,731160,2
AL,10115,1
AL,612115,1
AL,342215,1
AL,225185,1
AL,513405,5825
AL,521140,8978
AL,623020,711
AL,513505,8366
AL,142605,45
AL,212405,599
AL,252105,2113
AL,20110,113
AL,784105,1529
AL,716405,465
AL,516125,15
AL,848605,104
AL,520110,2195
AL,231340,845
AL,411050,323
AL,517215,2439
AL,223405,2546
AL,141115,130
AL,251505,304
AL,231335,546
AL,412205,5796
AL,862150,1012
AL,724315,3065
AL,724115,223
AL,641010,1576
AL,411025,516
AL,763215,220
AL,715525,694
AL,391115,383
AL,223710,1560
AL,413105,293
AL,231320,775
AL,514315,139
AL,324205,1180
AL,862205,432
AL,251530,330
AL,239415,825
AL,239220,422
AL,233210,319
AL,623310,255
AL,312210,113
AL,375120,38
AL,770105,47
AL,861105,22
AL,715110,169
AL,782145,213
AL,351505,351
AL,642015,25
AL,301110,433
AL,142705,243
AL,861115,3
AL,252545,435
AL,225155,17
AL,254505,78
AL,322210,192
AL,232170,34
AL,252525,76
AL,225142,65
AL,225285,18
AL,391105,16
AL,121010,444
AL,253115,94
AL,783240,29
AL,821435,68
AL,262425,6
AL,715510,99
AL,354145,380
AL,919305,7
AL,715205,147
AL,764305,6
AL,842120,342
AL,251205,73
AL,991310,158
AL,524305,12
AL,424130,137
AL,516415,10
AL,725015,16
AL,422220,115
AL,251225,29
AL,223635,20
AL,643015,152
AL,142135,3
AL,322235,55
AL,223565,61
AL,214510,31
AL,318810,10
AL,523115,20
AL,223310,45
AL,374405,72
AL,223272,34
AL,395105,84
AL,121005,120
AL,519105,139
AL,325205,68
AL,731125,50
AL,202110,17
AL,811425,109
AL,954105,49
AL,710220,30
AL,141420,99
AL,715415,25
AL,321310,3
AL,841420,25
AL,716215,16
AL,142325,69
AL,214315,50
AL,142130,19
AL,860110,38
AL,318005,38
AL,773340,8
AL,725310,13
AL,515205,7
AL,261215,5
AL,911105,22
AL,252550,5
AL,862130,17
AL,131105,33
AL,225165,16
AL,261505,13
AL,242405,5
AL,911130,3
AL,254305,27
AL,772115,3
AL,322305,30
AL,376310,3
AL,721425,17
AL,724605,18
AL,773110,14
AL,612310,2
AL,623125,58
AL,911325,49
AL,822125,1
AL,377240,1
AL,214410,5
AL,141705,10
AL,782820,8
AL,214380,8
AL,832135,14
AL,517305,10
AL,632105,7
AL,141730,5
AL,830105,5
AL,354825,6
AL,234455,2
AL,840115,3
AL,765005,2
AL,352410,1
AL,784125,11
AL,341230,17
AL,225110,3
AL,782610,21
AL,225103,8
AL,322220,6
AL,761215,1
AL,511220,1
AL,515330,1
AL,420120,4
AL,234672,3
AL,761345,3
AL,761405,5
AL,141120,3
AL,722415,2
AL,214320,1
AL,223260,12
AL,252315,8
AL,262205,2
AL,214365,7
AL,261310,7
AL,374150,2
AL,724210,6
AL,214375,1
AL,214345,1
AL,720130,5
AL,203520,1
AL,821230,2
AL,517130,2
AL,811760,4
AL,741120,1
AL,724230,4
AL,201110,1
AL,374135,2
AL,761225,1
AL,761357,1
AL,775105,2
AL,715310,2
AL,768315,2
AL,910910,1
AL,353210,2
AL,421210,2
AL,768105,1
AL,391140,1
AL,717020,29372
AL,521115,3709
AL,622110,50625
AL,715615,1812
AL,421125,15124
AL,513205,8235
AL,782305,7737
AL,225225,176
AL,111405,386
AL,354140,300
AL,223505,7993
AL,241225,323
AL,111325,10
AL,242305,155
AL,724410,1780
AL,732130,767
AL,371105,269
AL,351405,248
AL,422205,445
AL,848325,80
AL,715545,376
AL,514310,3378
AL,232110,175
AL,622010,1489
AL,848315,639
AL,517410,9085
AL,252405,882
AL,233225,772
AL,514205,665
AL,991315,228
AL,342125,406
AL,784120,119
AL,212310,67
AL,623105,69
AL,715230,1359
AL,623015,174
AL,314120,69
AL,513420,871
AL,519910,183
AL,318505,56
AL,213205,53
AL,422115,15
AL,517405,263
AL,412120,48
AL,420135,997
AL,780105,62
AL,715220,43
AL,951320,102
AL,517110,424
AL,232105,409
AL,411045,275
AL,142110,24
AL,848425,3
AL,391215,216
AL,252710,23
AL,721215,494
AL,252705,119
AL,322215,194
AL,261305,63
AL,123405,5
AL,252320,547
AL,950205,49
AL,322405,340
AL,233215,281
AL,342410,6
AL,517315,650
AL,212315,55
AL,848210,57
AL,517115,143
AL,261530,37
AL,715540,119
AL,141505,194
AL,123305,58
AL,232130,145
AL,622805,57
AL,622505,29
AL,261615,17
AL,914415,280
AL,519905,260
AL,377120,17
AL,811775,112
AL,711105,41
AL,519315,101
AL,821445,102
AL,354405,54
AL,342515,47
AL,241020,34
AL,841715,65
AL,203205,20
AL,828110,122
AL,225112,24
AL,111510,63
AL,840105,257
AL,322115,1
AL,142310,80
AL,122305,43
AL,514115,31
AL,741125,15
AL,731135,80
AL,811820,15
AL,322410,37
AL,841440,12
AL,732125,14
AL,716110,25
AL,351720,59
AL,810110,32
AL,142520,56
AL,252540,12
AL,225265,31
AL,721220,37
AL,823315,20
AL,351725,55
AL,422320,33
AL,375105,31
AL,631020,10
AL,723330,89
AL,262505,5
AL,142530,91
AL,262330,33
AL,763110,61
AL,325210,93
AL,721225,17
AL,721430,36
AL,122120,2
AL,234765,11
AL,203405,15
AL,811815,1
AL,225135,27
AL,214120,25
AL,632125,65
AL,300110,5
AL,325115,21
AL,233125,27
AL,519920,9
AL,811105,35
AL,354705,24
AL,233115,32
AL,354150,24
AL,223540,5
AL,251545,10
AL,203110,2
AL,212210,7
AL,613405,2
AL,211105,2
AL,781310,22
AL,318305,1
AL,319205,14
AL,242230,3
AL,721315,3
AL,715105,10
AL,725510,4
AL,422130,26
AL,223820,10
AL,314835,7
AL,262605,7
AL,821310,7
AL,223216,2
AL,374115,1
AL,214310,20
AL,262905,5
AL,262810,3
AL,991105,4
AL,724420,3
AL,314825,4
AL,341305,3
AL,611005,17
AL,813120,19
AL,261810,9
AL,213405,20
AL,313210,15
AL,214210,2
AL,114405,10
AL,782815,2
AL,318605,4
AL,262805,1
AL,223256,11
AL,241205,2
AL,222115,2
AL,341110,3
AL,123210,5
AL,722320,2
AL,715710,2
AL,376315,1
AL,262120,1
AL,763020,4
AL,214130,3
AL,242250,8
AL,764205,4
AL,354605,5
AL,622315,2
AL,415310,4
AL,351410,6
AL,765405,1
AL,841428,3
AL,223650,2
AL,215105,2
AL,766145,8
AL,233105,3
AL,233220,1
AL,372210,1
AL,203525,1
AL,511505,2
AL,711235,1
AL,223264,1
AL,763305,1
AL,761235,1
AL,374130,2
AL,239420,1
AL,215205,3
AL,223252,1
AL,612410,1
AL,316310,1
AL,225220,1
AL,761351,1
AL,724610,1
AL,376410,1
AM,514120,4213
AM,731120,3530
AM,410105,9333
AM,784205,37366
AM,731110,3559
AM,111255,11
AM,252405,2334
AM,241005,767
AM,241040,793
AM,300105,393
AM,242405,183
AM,317110,1148
AM,252210,2647
AM,524105,753
AM,341230,922
AM,841805,358
AM,414215,4524
AM,919205,314
AM,954105,55
AM,271105,588
AM,722115,734
AM,422110,1971
AM,911305,2691
AM,999999,427
AM,231305,7736
AM,716105,57
AM,333115,312
AM,420135,527
AM,641010,209
AM,391135,408
AM,732105,153
AM,622020,360
AM,342535,471
AM,732130,428
AM,313315,313
AM,811770,1488
AM,519305,102
AM,768105,156
AM,141615,617
AM,411045,419
AM,141510,903
AM,424130,115
AM,773120,142
AM,223605,1478
AM,321305,34
AM,334105,525
AM,763125,319
AM,374125,86
AM,342550,217
AM,711130,181
AM,766305,139
AM,732120,755
AM,848515,292
AM,513440,209
AM,781110,150
AM,261130,8
AM,721405,741
AM,724505,70
AM,782710,702
AM,261410,41
AM,721225,143
AM,261125,128
AM,724515,503
AM,910130,97
AM,391105,360
AM,313130,317
AM,201225,4
AM,203210,531
AM,203020,3
AM,203005,23
AM,111120,85
AM,762005,94
AM,862515,102
AM,848210,18
AM,203205,82
AM,519205,94
AM,131120,127
AM,223293,15
AM,630110,38
AM,223212,14
AM,241315,30
AM,711230,103
AM,311715,88
AM,234410,75
AM,833205,134
AM,765215,31
AM,318805,81
AM,914410,100
AM,720150,29
AM,251540,69
AM,214120,13
AM,318610,73
AM,261420,39
AM,224135,46
AM,725225,28
AM,214525,31
AM,513210,47
AM,313305,75
AM,241035,9
AM,782625,13
AM,722105,70
AM,223515,12
AM,768605,20
AM,720205,29
AM,242910,2
AM,811705,5
AM,252550,38
AM,752330,12
AM,773215,1
AM,234450,50
AM,715205,79
AM,311305,17
AM,715730,12
AM,715540,12
AM,613005,3
AM,223445,24
AM,511115,23
AM,413230,7
AM,214280,24
AM,232150,72
AM,142345,16
AM,312305,6
AM,301205,14
AM,760405,16
